hts8|brief_description|quantity_1_code|quantity_2_code|wto_binding_code|mfn_text_rate|mfn_rate_type_code|mfn_ad_val_rate|mfn_specific_rate|mfn_other_rate|col1_special_text|gsp_indicator|gsp_ctry_excluded|apta_indicator|civil_air_indicator|nafta_canada_ind|nafta_mexico_ind|mexico_rate_type_code|mexico_ad_val_rate|mexico_specific_rate|cbi_indicator|cbi_ad_val_rate|cbi_specific_rate|agoa_indicator|cbtpa_indicator|cbtpa_rate_type_code|cbtpa_ad_val_rate|cbtpa_specific_rate|israel_fta_indicator|atpa_indicator|atpa_ad_val_rate|atpa_specific_rate|atpdea_indicator|jordan_indicator|jordan_rate_type_code|jordan_ad_val_rate|jordan_specific_rate|jordan_other_rate|singapore_indicator|singapore_rate_type_code|singapore_ad_val_rate|singapore_specific_rate|singapore_other_rate|chile_indicator|chile_rate_type_code|chile_ad_val_rate|chile_specific_rate|chile_other_rate|morocco_indicator|morocco_rate_type_code|morocco_ad_val_rate|morocco_specific_rate|morocco_other_rate|australia_indicator|australia_rate_type_code|australia_ad_val_rate|australia_specific_rate|australia_other_rate|pharmaceutical_ind|dyes_indicator|col2_text_rate|col2_rate_type_code|col2_ad_val_rate|col2_specific_rate|col2_other_rate|begin_effect_date|end_effective_date|footnote_comment|additional_duty
28380000|Fulminates, cyanates and thiocyanates|KG||B|3.1%|7|0.031|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28380000|Fulminates, cyanates and thiocyanates|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28391100|Sodium metasilicates|KG||B|1.1%|7|0.011|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||3%|7|0.03|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28391100|Sodium metasilicates|KG||B|1.1%|7|0.011|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||3%|7|0.03|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28391900|Sodium silicates except sodium metasilicates|KG||B|1.1%|7|0.011|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||3%|7|0.03|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28391900|Sodium silicates except sodium metasilicates|KG||B|1.1%|7|0.011|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||3%|7|0.03|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28392000|Potassium silicate|KG||B|3.1%|7|0.031|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28392000|Potassium silicate|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28399000|Silicates and commercial alkali metal silicates, excluding those of sodium and potassium|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|AR|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28399000|Silicates and commercial alkali metal silicates, excluding those of sodium and potassium|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|ARIN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28401100|Anhydrous disodium tetraborate (refined borax)|KG||B|0.3%|7|0.003|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||1.2%|7|0.012|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28401100|Anhydrous disodium tetraborate (refined borax)|KG||B|0.3%|7|0.003|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||1.2%|7|0.012|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28401900|Disodium tetraborate (refined borax) except anhydrous|KG||B|0.1%|7|0.001|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||0.4%|7|0.004|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28401900|Disodium tetraborate (refined borax) except anhydrous|KG||B|0.1%|7|0.001|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||0.4%|7|0.004|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28402000|Borates, other than disodium tetraborate (refined borax)|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28011000|Chlorine|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||25%|7|0.25|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28402000|Borates, other than disodium tetraborate (refined borax)|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28403000|Peroxoborates (perborates)|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28403000|Peroxoborates (perborates)|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28411000|Aluminates|KG||B|3.1%|7|0.031|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28411000|Aluminates|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28412000|Chromates of zinc or of lead|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28412000|Chromates of zinc or of lead|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28413000|Sodium dichromate|KG||B|2.4%|7|0.024|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|AR|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||8.5%|7|0.085|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28413000|Sodium dichromate|KG||B|2.4%|7|0.024|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|ARIN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||8.5%|7|0.085|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28415010|Potassium dichromate|KG||B|1.5%|7|0.015|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||3.5%|7|0.035|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28415010|Potassium dichromate|KG||B|1.5%|7|0.015|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||3.5%|7|0.035|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28415090|Chromates except of zinc or lead and dichromates except of sodium or potassium; peroxochromates|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|AR|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28415090|Chromates except of zinc or lead and dichromates except of sodium or potassium; peroxochromates|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|ARIN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28416100|Potassium permanganate|KG||B|5%|7|0.05|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 2.5% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.025|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||23%|7|0.23|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
28416100|Potassium permanganate|KG||B|5%|7|0.05|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 2.5% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.025|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||23%|7|0.23|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28416900|Manganites, manganates and permanganates (except potassium permanganate)|KG||B|5%|7|0.05|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 2.5% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.025|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||23%|7|0.23|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
28416900|Manganites, manganates and permanganates (except potassium permanganate)|KG||B|5%|7|0.05|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 2.5% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.025|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||23%|7|0.23|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28417010|Ammonium molybdate|KG|CKG|B|4.3%|7|0.043|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||29%|7|0.29|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28417010|Ammonium molybdate|KG|CKG|B|4.3%|7|0.043|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||29%|7|0.29|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28492010|Silicon carbide, crude|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00|See subheading 9903.27.04.|
28417050|Molybdates, other than of ammonium|KG|CKG|B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28417050|Molybdates, other than of ammonium|KG|CKG|B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28418000|Tungstates (wolframates)|KG|CKG|B|5.5%|7|0.055|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,MX); 2.7% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.027|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||49.5%|7|0.495|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
28419010|Vanadates|KG|CKG|B|5.5%|7|0.055|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 3.3% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.033|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||40%|7|0.4|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
28419010|Vanadates|KG|CKG|B|5.5%|7|0.055|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 3.3% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.033|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||40%|7|0.4|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28419020|Ammonium perrhenate|KG||B|3.1%|7|0.031|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28419020|Ammonium perrhenate|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28419030|Potassium stannate|KG||B|3.1%|7|0.031|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28419030|Potassium stannate|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28419050|Salts of oxometallic or peroxometallic acids nesoi|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28419050|Salts of oxometallic or peroxometallic acids nesoi|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28421000|Double or complex silicates|KG||B|3.7%|7|0.037|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,K,MX,SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|01/01/2005 00:00:00|09/30/2008 00:00:00||
28429000|Salts of inorganic acids or peroxoacids nesoi, excluding azides|KG||B|3.3%|7|0.033|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00|See heading 9902.05.32.|
28429000|Salts of inorganic acids or peroxoacids nesoi, excluding azides|KG||B|3.3%|7|0.033|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00|See heading 9902.05.32.|
28431000|Colloidal precious metals|GM||B|5.5%|7|0.055|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,MX); 2.7% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.027|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||65%|7|0.65|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
28432100|Silver nitrate|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28432100|Silver nitrate|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28432900|Silver compounds, other than silver nitrate|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28432900|Silver compounds, other than silver nitrate|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
29011010|Ethane and butane|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
29011030|n-Pentane and isopentane|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||25%|7|0.25|0|0|01/01/1999 00:00:00|12/31/2020 00:00:00||
28439000|Inorganic or organic compounds of precious metals, excluding those of silver and gold; amalgams of precious metals|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28439000|Inorganic or organic compounds of precious metals, excluding those of silver and gold; amalgams of precious metals|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,K,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|K||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28441010|Natural uranium metal|KG||B|5%|7|0.05|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 2.5% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.025|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||45%|7|0.45|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
28441010|Natural uranium metal|KG||B|5%|7|0.05|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 2.5% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.025|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||45%|7|0.45|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28441020|Natural uranium compounds|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28441050|Alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds|KG||B|5%|7|0.05|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,MX); 2.5% (SG)|A+||||CA|MX|0|0|0|E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|7|0.025|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||45%|7|0.45|0|0|01/01/2005 00:00:00|12/31/2005 00:00:00||
28442000|Uranium enriched in U235 and plutonium and their compounds; alloys, dispersions, ceramic products and mixtures containing these products|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28443010|Thorium compounds|KG||B|5.5%|7|0.055|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 2.7% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.027|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||35%|7|0.35|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
28443010|Thorium compounds|KG||B|5.5%|7|0.055|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 2.7% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.027|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||35%|7|0.35|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28443020|Compounds of uranium depleted in U235|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
29061350|Sterols|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
17049058|Sugar confectionery nesoi, w/o cocoa, dairy products subject to add. US note 1 to chap. 4: not subject to add US note 10 to chapter 4|KG||B|40 cents/kg + 10.4%|4|0.104|0.4|0|Free (MX); See 9909.17.05, 9909.17.35 (JO); See 9910.04.50, 9910.04.61 (SG); See 9911.04.30, 9911.04.39 (CL); See 9913.04.25 (AU)||||||MX|0|0|0||||||||||||||JO|9|9999.999999|9999.999999|9999.999999|SG|9|9999.999999|9999.999999|9999.999999|CL|9|9999.999999|9999.999999|9999.999999||||||AU|9|9999.999999|9999.999999|9999.999999|||47.4 cents/kg + 12.2%|4|0.122|0.474|0|01/01/2005 00:00:00|12/31/2005 00:00:00|See subheadings 9904.04.50-9904.05.01.|
17049064|Sugar confectionery nesoi o/65% by dry wt. of sugar described in add. US note 2 to Ch. 17, w/o cocoa, subj. to add. US note 7 to Ch.17|KG||B|12.2%|7|0.122|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||12.2%|7|0.122|0|0|01/01/1995 00:00:00|12/31/2020 00:00:00||
